"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"5741","5742","Reveal","duplicate","EZntLk9bTUw","283","2020-02-09","7062452","0","0","2020-05-03 14:26:01","5396","0","n","n","5000000"
"5742","0","Reveal","main","PugZA26sj-8","283","2020-02-09","17932432","140578","944","2020-05-03 14:25:01","15795","534","n","n","12000000"
"5743","0","Ah Yeah (Dance Only)","dance","nTRblCGzXlQ","95","2020-02-10","1146401","93571","327","2020-05-03 12:04:31","3803","81","n","n","0"
"5744","0","Bouncy","main","QqggrSpICM0","517","2020-02-10","7971391","113149","2595","2020-05-03 14:28:01","3670","119","n","n","5000000"
"5745","5672","Dun Dun","alternate","3oRu_QfZplo","467","2020-02-10","9573299","347645","5984","2020-05-03 01:32:01","51538","825","n","n","0"
"5746","5742","Reveal","alternate","6YAd1JXT9SE","283","2020-02-10","540835","37675","94","2020-05-01 13:18:02","2068","73","n","n","0"
"5747","5753","Hands up","duplicate","0It6vWbGOX0","455","2020-02-11","3217863","143369","2510","2020-05-03 04:23:01","19272","403","n","n","0"
"5748","0"," Jungkook(BTS) - Euphoria ","main","irRosYtrpnI","58","2020-02-10","1138713","153975","368","2020-05-03 14:20:30","2712","142","n","n","0"
"5749","0","Dr. BeBe","main","eMIBLloecRI","280","2020-02-11","20064532","389398","2802","2020-05-03 21:34:02","30034","776","n","n","6000000"
"5750","0","Song 4 u (jp)","main","AQ4HwdDHgIk","217","2020-02-11","376688","32312","58","2020-05-02 22:04:29","1083","15","n","n","0"
"5751","0","Keep going","main","1BswmUwS-ik","596","2020-01-09","556869","15155","96","2020-05-01 22:59:01","153","9","n","n","0"
"5752","0","Crush on you","main","1eWaHS_eJ-I","596","2017-07-13","1690830","8126","360","2020-05-03 19:50:02","20","2","n","n","0"
"5753","0","Hands up","main","FFSHUWCDK8Q","455","2020-02-11","13615325","173466","27299","2020-05-03 04:23:01","3585","102","n","n","10000000"
"5754","0","Learn to love","main","6LiOxpT3kd0","596","2016-11-18","136142","5333","39","2020-05-01 23:01:03","19","1","n","n","0"
"5755","0","Goodbye to Goodbye","main","Tj-PwynOrvQ","596","2018-11-20","83043","6726","26","2020-05-01 23:00:02","61","2","n","n","0"
"5756","0","In youir voice","main","pcDIOpnJkes","596","2016-03-02","181292","5903","46","2020-05-01 23:01:02","16","1","n","n","0"
"5757","0","Save as","main","WCtjsYoyc1c","596","2017-10-31","68036","3991","61","2020-05-01 23:09:50","11","1","n","n","0"
"5758","0","Summer Cold","main","OJuQUigpZE0","596","2016-06-17","459916","7246","35","2020-05-01 23:12:28","22","1","n","n","0"
"5759","5753","Hands up","dance","FxJ9YdNgqn4","455","2020-02-12","647646","33931","336","2020-05-02 22:16:01","2646","78","n","n","0"
"5760","0","Red Moon","main","ZAEqQPAEkug","113","2020-02-12","7874198","491222","2671","2020-05-03 01:40:02","45180","749","n","n","0"
"5761","0","iKon - dive","cover","w4n2hY8Yv10","507","2020-02-11","11580","1442","12","2020-05-01 13:19:02","16","2","n","n","0"
"5762","0","Labyrinth ","main","LH0fh-JHQe0","76","2020-02-12","1434455","65973","343","2020-05-03 14:15:01","6790","118","n","n","0"
"5763","5689","Without you","alternate","CX2vEy368pI","319","2020-02-12","116664","14176","109","2020-05-03 22:28:30","264","12","n","n","0"
"5764","5744","Bouncy","alternate","Hzx4SWe8wm8","517","2020-02-12","261324","11060","178","2020-05-02 22:10:02","343","10","n","n","0"
"5765","5760","Red Moon","duplicate","ho68WNVIaM8","113","2020-02-12","3629908","230973","1770","2020-05-03 04:27:01","9667","295","n","n","0"
"5766","5751","Keep going","duplicate","1amkR2Y5cUI","596","2020-01-09","7566","0","0","2020-05-03 13:09:02","14","0","n","n","0"
"5767","0","(Jeon Woong) Moondance","main","8guHZbcOe0U","487","2020-02-13","2861823","93618","429","2020-05-03 14:24:01","4283","131","n","n","1000000"
"5768","5760","Red Moon","alternate","AuiOzimusKI","113","2020-02-13","814008","49750","132","2020-05-03 22:30:02","996","42","n","n","0"
"5769","5760","Red Moon","dance","cBPpvV-xYP4","113","2020-02-13","1224168","99706","263","2020-05-03 14:00:02","4643","145","n","n","0"
"5770","5749","Dr. BeBe","dance","MHh2p71ZoNM","280","2020-02-13","653017","63388","142","2020-05-03 22:32:02","2299","88","n","n","0"
"5771","0","BTS - Mikrokosmos","cover","f1QqY6xf-cg","235","2020-02-13","12475","580","3","2020-05-03 22:34:01","151","2","n","n","0"
"5772","0","Tender Love","main","EXEmQpdJTds","516","2020-01-14","150687","11949","139","2020-04-30 22:52:01","334","5","n","n","0"
"5773","5775","Eclipse","duplicate","Z4NcMnaRK_s","296","2020-02-14","1241952","106583","683","2020-05-03 21:39:02","7266","375","n","n","0"
"5774","0","Let's Love ","main","HnMuCf2XR-M","151","2020-02-14","4996026","97472","527","2020-05-03 14:26:01","1544","76","n","n","2500000"
"5775","0","Eclipse","main","oCTqcTe1lIA","296","2020-02-14","4424463","420940","1795","2020-05-03 03:44:30","21787","895","n","n","0"
"5776","5672","Dun Dun","alternate","NgG3snmyxts","467","2020-02-14","5601839","244763","3681","2020-05-03 04:15:02","17075","363","n","n","0"
"5777","0","Mamamoo - Hip","cover","3W9dhPrgL8Q","586","2020-02-14","1009557","159391","617","2020-05-03 11:32:01","3008","231","n","n","0"
"5778","5775","Eclipse","dance","gslembmpg_g","296","2020-02-15","646259","71904","263","2020-05-02 22:06:01","2922","185","n","n","0"
"5779","5753","Hands up","alternate","lbAY69buAvo","455","2020-02-15","553073","24938","271","2020-05-01 13:32:02","2690","66","n","n","0"
"5780","0","WJSN - Save Me, Save You","cover","779_IVyZY6g","551","2020-02-15","12494","2008","9","2020-05-02 22:08:01","11","1","n","n","0"
"5781","5775","Eclipse","alternate","Bx4hoYqzQho","296","2020-02-16","531083","35014","130","2020-05-03 22:18:02","1766","98","n","n","0"
"5782","5715","Cool","alternate","8QbLj2QU6RA","482","2020-02-16","62417","5024","58","2020-05-02 22:12:02","145","5","n","n","0"
"5783","5749","Dr. BeBe","alternate","hZn5mRzWzYI","280","2020-02-16","429436","53599","140","2020-05-03 22:18:02","1131","56","n","n","0"
"5784","0","FIESTA","main","eDEFolvLn0A","337","2020-02-17","36243087","825773","37266","2020-05-04 00:17:01","134846","1199","n","n","5000000"
"5785","5753","Hands up","alternate","XqE4aqn64v8","455","2020-02-17","249876","9608","130","2020-05-03 22:20:02","251","8","n","n","0"
"5786","5742","Reveal","dance","qnKGQye9Es0","283","2020-02-17","249365","0","0","2020-05-03 22:21:01","1553","0","n","n","0"
"5788","0","Scream","main","FKlGHHhTOsQ","56","2020-02-18","14381002","411172","2616","2020-05-03 01:20:02","67532","1350","n","n","3000000"
"5789","5788","Scream","duplicate","GKR-_yCSFYQ","56","2020-02-18","2116070","138737","968","2020-05-03 04:08:01","3616","66","n","n","0"
"5790","5784","FIESTA","alternate","wY5mdqZHk3A","337","2020-02-18","2528419","93201","1990","2020-05-03 14:02:01","5114","55","n","n","0"
"5791","5784","FIESTA","alternate","c8oC-p63cPE","337","2020-02-18","5043662","143240","6473","2020-05-03 04:30:01","14837","179","n","n","0"
"5792","5744","Bouncy","dance","QifwA0dMqwc","517","2020-02-18","247072","18049","170","2020-05-01 13:20:02","1067","22","n","n","0"
"5793","5264","Hip","dance","L7r_Zr06SxA","138","2019-12-04","7455786","454558","1846","2020-05-03 21:38:02","19779","887","n","n","0"
"5794","0","Digital lover ","main","Y79ARO4zU_8","49","2020-02-20","962961","46555","443","2020-04-30 23:52:02","6852","100","n","n","0"
"5795","0","Dazzle dazzle","main","RTeOt6n90vM","271","2020-02-20","3339192","175430","2687","2020-05-03 04:11:02","19939","412","n","n","0"
"5796","0","GFriend - crossroads","cover","lhS1xtChiho","235","2020-02-20","16095","1316","8","2020-04-30 23:54:01","50","2","n","n","0"
"5797","0","Bad Girl","main","CSO78l4N-J4","126","2020-02-19","26726","2299","8","2020-04-30 23:51:01","58","2","n","n","0"
"5798","0","Hate You","main","9zh6Xeoq2gI","126","2020-02-19","124607","13345","106","2020-05-03 21:53:01","82","3","n","n","0"
"5799","1529","Pretty Pretty","duplicate","6FNuLa4EyHw","126","2020-02-19","14580","1208","10","2020-04-30 23:54:01","54","3","n","n","0"
"5800","0","Sadness Guide","main","8dS9z7LybKY","365","2020-02-19","5463","232","5","2020-05-03 21:54:01","40","2","n","n","0"
"5801","0","Queen","main","HWOtN5B8PnU","525","2020-02-21","7957577","112396","799","2020-05-03 04:28:02","6147","185","n","n","6000000"
"5802","0","This is me (dance only)","dance","9uhUmjANdQA","252","2020-02-21","355548","13767","128","2020-05-02 13:32:30","2171","33","n","n","0"
"5803","5830","On: come prima","alternate","gwMa6gpoE9I","40","2020-02-21","167791765","8338963","247165","2020-05-04 00:02:01","710804","10089","n","n","0"
"5804","5795","Dazzle dazzle","alternate","LOxIVd-mM00","271","2020-02-21","390108","16317","56","2020-05-01 13:00:01","517","20","n","n","0"
"5805","5830","On: come prima","dance","8F7eRV2N_ik","40","2020-02-22","9198276","1218316","6505","2020-05-03 04:12:02","11557","405","n","n","0"
"5806","5795","Dazzle dazzle","alternate","TU-AUGKLmtM","271","2020-02-22","914644","42662","335","2020-05-03 13:36:02","4294","101","n","n","0"
"5807","0","Timing ","main","fC9LIVFPB6s","563","2020-02-18","29549","3912","52","2020-05-02 13:55:02","93","13","n","n","0"
"5808","5807","Timing ","dance","DhS-yaL2vrk","563","2020-02-22","5024","848","1","2020-05-03 13:34:02","27","3","n","n","0"
"5809","0","A.I. Trooper","main","LGt-Dmnjk-s","574","2020-02-25","2355605","111528","1052","2020-05-03 04:15:02","2817","101","n","n","0"
"5810","5830","On","dance","VkuEzN8IS_o","40","2020-02-25","19232885","1621937","7563","2020-05-03 01:06:02","124162","3335","n","n","0"
"5811","5749","Dr. BeBe","alternate","WzLQ7tmgnN0","280","2020-02-25","309947","26279","101","2020-05-02 23:53:01","1732","82","n","n","0"
"5812","0","BTS: We are Bulletproof","cover","v4G1VMeVRyI","551","2020-02-25","47734","4599","48","2020-04-30 22:13:01","128","9","n","n","0"
"5813","5831","Jackpot","duplicate","9nDFDUyWdw4","252","2020-02-26","198570","8438","62","2020-05-01 22:43:02","791","11","n","n","0"
"5814","0","Cold (Busy)","main","N5qqjLj_nHE","597","2020-02-25","1243354","9380","150","2020-05-03 04:12:30","1239","11","n","n","0"
"5815","0","Gajah","main","Zg_f9EdvFPc","597","2017-04-05","2071485","92903","1248","2020-05-03 11:48:29","137","4","n","n","0"
"5816","0","No make up","main","Igr-viEEKZg","597","2014-10-16","4842197","20794","450","2020-05-03 11:45:02","504","3","n","n","0"
"5817","0","Vacation","main","IvFpKCvhMGI","597","2018-08-21","317633","5625","75","2020-05-02 13:52:03","140","3","n","n","0"
"5818","5814","Cold (Busy)","alternate","tgtR1S-oURo","597","2020-02-25","83791","1988","27","2020-04-30 23:06:01","126","3","n","n","0"
"5819","0","Desire (jp)","main","als-8K2vYBo","598","2019-05-20","377255","26122","198","2020-05-02 13:52:03","207","5","n","n","0"
"5820","0","I'm good","main","BMbsr-s6NJU","598","2015-05-07","840385","18991","459","2020-05-02 13:53:02","104","3","n","n","0"
"5821","0","Good bye","main","UsdP2G6Yh7M","598","2015-10-14","494454","11448","114","2020-05-02 13:53:02","97","3","n","n","0"
"5822","0","Shine on light","main","J9I2QruMNJE","599","2019-06-14","33770","2569","15","2020-05-02 13:54:01","28","2","n","n","0"
"5823","0","Dream Line","main","A-tpryyodOg","600","2019-09-30","319434","20581","268","2020-05-02 13:51:01","581","46","n","n","0"
"5824","0","Crystal Ball","main","R1zx4G3jqp8","600","2019-06-24","890337","45444","776","2020-05-02 13:55:02","919","40","n","n","0"
"5825","5823","Dream Line","dance","tBwFjHiQbWQ","600","2019-11-08","7935","818","6","2020-05-02 13:56:31","38","4","n","n","0"
"5826","5801","Queen","alternate","aa3CXv_YSpY","525","2020-02-27","94069","10819","32","2020-05-01 22:44:30","471","24","n","n","0"
"5827","0","Enemy","main","5QFxsrPNw6E","113","2020-02-27","1677057","133501","310","2020-05-03 14:07:01","7917","158","n","n","0"
"5828","5831","Jackpot","alternate","oupAEM1Mbr4","252","2020-02-27","61418","3463","21","2020-05-01 22:47:02","121","6","n","n","0"
"5829","5775","Eclipse","dance","42h_0l-F8g0","296","2020-02-27","279370","33875","86","2020-05-02 23:00:02","701","40","n","n","0"
"5830","0","On","main","mPVDGOVjRQ0","40","2020-02-27","122781419","7899059","214276","2020-05-04 00:05:02","446061","8816","n","n","0"
"5831","0","Jackpot","main","iPAIlZM1VUU","252","2020-02-26","952545","39816","587","2020-04-30 22:15:01","7438","118","n","n","0"
"5832","0","IZ*One - Fiesta","cover","FHNt0g9VMds","235","2020-02-27","98191","4587","75","2020-05-03 22:58:02","139","5","n","n","0"
"5833","0","Good Guy (jp)","main","LswOtwkLEAI","270","2020-02-28","243863","20071","53","2020-05-01 13:35:02","1562","28","n","n","0"
"5834","5831","Jackpot","dance","tyupeFwCJmY","252","2020-02-28","104440","7188","24","2020-05-03 22:57:02","496","33","n","n","0"
"5835","5784","FIESTA","dance","kCk8x__pXvE","337","2020-02-28","5537530","167376","2498","2020-05-03 04:04:02","28655","329","n","n","0"
"5836","5795","Dazzle dazzle","dance","gZI8TrOZDuw","271","2020-02-28","296360","22368","82","2020-05-03 22:59:02","391","20","n","n","0"
"5837","0","Changmo - Meteor","cover","ZclnB_g1Evk","601","2020-01-20","2004","191","2","2020-05-01 13:20:29","6","1","n","n","0"
"5838","0","Zico - Any Song","cover","i5EHUlFJzpU","601","2020-01-22","1273","216","1","2020-05-01 13:21:02","2","1","n","n","0"
"5839","0","BTS - Black Swan","cover","4DfkAzFkmTM","601","2020-01-23","2880","350","1","2020-05-01 13:22:02","4","1","n","n","0"
"5840","0","Super Junior - 2Ya2Yao","cover","zbzzTUwOuGY","601","2020-01-28","2802","305","5","2020-05-01 13:23:02","13","1","n","n","0"
"5841","0","Red Velvet - Psycho","cover","eyY5t9tneLU","601","2020-02-02","1788","347","0","2020-05-01 13:23:02","11","1","n","n","0"
"5842","0","GFriend - Crossroads","cover","oUm4cK3pvWI","601","2020-02-05","2700","348","4","2020-05-01 13:24:02","7","1","n","n","0"
"5843","0","LOONA - So What","cover","2EYj-ItaWzM","601","2020-02-15","5819","1166","1","2020-05-02 22:09:02","12","1","n","n","0"
"5844","0","IZ*ONE - Fiesta","cover","CsF7vaQha0s","601","2020-02-21","1767","256","0","2020-05-02 13:36:02","5","0","n","n","0"
"5845","0","BTS - On","cover","hoi_lqRP_P0","601","2020-02-22","2318","366","3","2020-05-03 13:36:30","12","1","n","n","0"
"5846","0","Rocket Punch - Bouncy","cover","ZDCTmSeovmk","601","2020-02-23","1856","290","4","2020-05-03 13:37:01","3","1","n","n","0"
"5847","5672","Dun Dun","dance","mi6ktNpIYGw","467","2020-02-11","4535210","161772","2393","2020-05-03 04:06:01","24546","479","n","n","0"
"5848","5855","Everybody has","duplicate","wqLkJnRWekA","312","2020-02-29","223236","23712","110","2020-05-02 21:59:01","713","27","n","n","0"
"5849","5855","Everybody has","alternate","KnHz3pjeHJE","312","2020-02-29","169777","8007","46","2020-05-02 21:49:02","228","10","n","n","0"
"5850","0","Recipe","main","WMunOu6NBr4","317","2020-03-01","47701","2844","36","2020-05-02 21:51:01","157","7","n","n","0"
"5851","0","Sunrise Yellow (jp)","main","SYMZf2DgRdg","67","2020-03-02","160246","12126","27","2020-05-02 22:00:02","990","17","n","n","0"
"5852","5684","So what","dance","Rr89LafnGKI","316","2020-03-02","1505846","96364","427","2020-05-03 21:40:02","11013","296","n","n","0"
"5853","0","Maybe","main","4ebWdiyaIpU","554","2020-02-25","880443","11591","108","2020-04-30 23:10:02","6483","54","n","n","0"
"5854","0","Love Is Coming","main","ncPqvXaosoE","285","2020-01-19","23829","246","6","2020-05-01 13:46:01","154","1","n","n","0"
"5855","0","Everybody has","main","-4sq1sUI7-I","312","2020-02-29","1543459","114307","587","2020-05-03 04:11:02","3286","44","n","n","0"
"5856","0","Ice age","main","XpIG9dq1PQw","552","2020-02-27","16990581","559997","2539","2020-05-04 00:00:30","57787","1885","n","n","5000000"
"5857","5856","Ice age","alternate","NtHZMMkSpKI","552","2020-03-03","231287","23615","109","2020-05-03 21:49:02","1869","116","n","n","0"
"5858","0","My Angel","main","V0Ov91MOWpo","602","2020-01-07","22017","4430","17","2020-05-03 13:52:02","61","5","n","n","0"
"5859","0","Endless night (jp)","main","wCALuFy2YVI","56","2020-03-04","1008341","61579","241","2020-05-03 21:57:01","4584","96","n","n","0"
"5860","0","Black Swan","main","0lapF4DQPKQ","40","2020-03-04","76263951","5622107","62996","2020-05-04 00:02:01","644115","10763","n","n","0"
"5861","0","Kick It","main","2OvyA2__Eas","148","2020-03-04","42784789","1793255","42572","2020-05-04 00:08:02","296402","5458","n","n","0"
"5862","0","Home","main","4RBiXg4C9OA","221","2020-03-05","1172337","27498","197","2020-05-03 21:45:01","1265","55","n","n","0"
"5863","5856","Ice age","alternate","Xi2mVdPsEHI","552","2020-03-05","150277","23135","20","2020-04-30 23:44:02","925","65","n","n","0"
"5864","0","CLC - Depression","cover","ebQM81_BOpM","551","2020-03-05","4544","890","2","2020-04-30 23:45:01","7","1","n","n","0"
"5865","0","BTS - On","cover","jjGkeIX49h0","235","2020-03-05","22966","1392","19","2020-05-03 21:52:02","118","6","n","n","0"
"5866","0","Come to me","main","azhp-JLGoXw","603","2015-03-31","197520","3410","85","2020-05-01 13:33:01","61","1","n","n","0"
"5867","0","Secret number","main","6Yukzfv47m0","603","2015-08-17","83688","2087","90","2020-05-01 13:33:01","253","5","n","n","0"
"5868","0","B Type lady","main","G3plEUNWIew","603","2013-11-18","103942","2792","33","2020-05-01 13:33:01","49","2","n","n","0"
"5869","0","Crazy day","main","eFphrMVWB3E","603","2011-07-27","159194","1314","158","2020-05-01 13:34:03","16","0","n","n","0"
"5870","0","Do or die","main","pHJtfHu8Amo","574","2020-03-06","7938832","222832","2649","2020-05-03 04:08:01","14168","667","n","n","2000000"
"5871","0","Spaceship (dance only)","dance","GsEo4_9mIMg","337","2020-03-06","3143276","108279","1019","2020-05-03 04:00:01","22290","187","n","n","0"
"5872","5862","Home (acoustic) ","alternate","KO6ljKXscLU","221","2020-03-06","6452","908","2","2020-05-03 13:10:02","11","1","n","n","0"
